uniqueid,dob,sex
12260,11jul2011,2
12261,11may2012,1
12262,04jan1991,1
12263,04jan2004,1
12264,14jul2001,2
12265,22nov1970,2
12266,23jan2008,1
12267,10jun1928,1
12268,03jun1971,2
12269,25dec1963,1
12270,25aug1977,1
12271,18mar1991,2
12272,22nov1945,1
12273,19mar1977,1
12274,27aug1929,1
12275,07jul1944,2
12276,24nov1983,2
12277,05jul1970,2
12278,27dec1957,2
12279,10apr1963,2
12280,23jan1991,1
12281,26feb1931,1
12282,03oct2005,2
12283,27jul1937,1
12284,05oct1953,2
12285,26dec1989,1
12286,07aug1956,1
12287,10oct1921,1
12288,12may1938,2
12289,14mar1919,1
12290,22sep1931,1
12291,11dec1988,1
12292,07nov1989,1
12293,30sep1931,2
12294,19mar1949,2
12295,16apr1912,2
12296,26dec1997,1
12297,24aug1936,1
12298,21jun1918,2
12299,17jul1967,2
12300,28nov1953,2
12301,29jan1919,2
12302,04aug2003,2
12303,25nov1997,1
12304,21dec1975,1
12305,25may1989,1
12306,09mar1954,1
12307,24dec1970,2
12308,12dec1916,2
12309,09jun1990,1
12310,22jul1923,1
12311,03jul2006,1
12312,31jul1991,2
12313,31dec1939,1
12314,21oct1964,1
12315,18jul1926,1
12316,09jul1984,2
12317,07jun1945,2
12318,30may1998,1
12319,08oct1966,2
12320,27jul1998,1
12321,15sep1947,2
12322,14jun1978,1
12323,20feb1944,1
12324,23dec1963,2
12325,20nov1965,1
12326,26jun1922,2
12327,10aug1997,1
12328,05dec1946,1
12329,30jul1926,1
12330,26nov1922,1
12331,12mar1995,2
12332,22feb1919,1
12333,09feb1984,1
12334,08oct1940,1
12335,15mar1984,1
12336,29may1956,2
12337,28aug1954,1
12338,20apr1994,1
12339,25nov1943,2
12340,03sep2008,1
12341,26may2008,2
12342,04nov1965,1
12343,29aug1960,1
12344,12aug2004,1
12345,07aug1966,1
12346,24jan1998,1
12347,09nov1971,1
12348,18mar1948,1
12349,24oct1919,1
12350,07jul1916,1
12351,26jul2001,1
12352,04sep1936,2
12353,16mar1969,1
12354,25oct1989,2
12355,29sep1962,1
12356,21nov2012,2
12357,06aug1929,1
12358,30aug1967,1
12359,16dec2001,2
12360,31oct2008,1
12361,04dec1945,2
12362,21dec1987,2
12363,13jul1943,2
12364,30aug1969,1
12365,03may1920,1
12366,07aug1984,1
12367,02jun1942,2
12368,01jan1958,1
12369,06may1950,1
12370,04jun1986,1
12371,10may1922,1
12372,19jan1977,2
12373,30sep1958,1
12374,12may1939,1
12375,10apr1942,2
12376,24mar1992,1
12377,20may2010,1
12378,09feb1966,1
12379,28apr1989,2
12380,08may1920,2
12381,20jul1963,1
12382,04jan1974,1
12383,11mar1926,1
12384,12may1960,2
12385,03jun1966,1
12386,27apr1959,2
12387,26dec1932,2
12388,03jan1987,1
12389,15dec1948,1
12390,11mar1939,2
12391,04dec1985,1
12392,04jun1945,1
12393,18may1974,2
12394,24feb1937,1
12395,29oct1976,1
12396,21jul1991,2
12397,12mar1941,1
12398,17may1960,1
12399,28sep1989,1
12400,09dec1997,2
12401,11jun2009,1
12402,20feb1959,1
12403,24dec2001,1
12404,19mar1981,2
12405,07jun1912,2
12406,20mar1980,1
12407,21mar1986,1
12408,19oct1930,2
12409,12dec1954,2
12410,04oct1982,2
12411,22sep2012,1
12412,25mar1955,1
12413,15dec2000,1
12414,08mar1972,1
12415,30nov1985,2
12416,13aug1974,2
12417,29may1935,1
12418,21jun2012,2
12419,09mar2002,1
12420,21sep1946,2
12421,26jan1970,1
12422,31oct1939,2
12423,09feb1936,2
12424,30aug1977,2
12425,22oct1983,1
12426,01dec1960,1
12427,09oct1972,1
12428,20aug1971,1
12429,02mar1912,1
12430,10feb1985,1
12431,23may1922,1
12432,09mar1993,2
12433,31mar1941,2
12434,08dec1920,2
12435,04apr1917,1
12436,19sep1968,1
12437,07apr1951,1
12438,13sep1977,1
12439,14mar1946,2
12440,04apr1913,1
12441,02apr1919,1
12442,19jul1963,1
12443,08jul1950,1
12444,01may1932,1
12445,24jul1935,2
12446,05mar1944,1
12447,05nov1979,1
12448,25mar2004,2
12449,22dec1997,2
12450,06jul1961,2
12451,28jul1950,2
12452,22apr1949,1
12453,13feb1991,1
12454,09nov1926,2
12455,08mar1931,2
12456,02sep1932,1
12457,26dec2009,2
12458,16sep1983,1
12459,12aug1926,2
12460,10jan1992,1
12461,05mar1991,2
12462,31may1968,2
12463,10jan1937,1
12464,05sep1998,2
12465,02dec1939,1
12466,06dec1975,1
12467,14jul2004,2
12468,18aug1979,1
12469,17jan2013,1
12470,28jul1943,1
12471,24mar2006,1
12472,25dec1943,1
12473,13jun1970,2
12474,20mar1999,1
12475,10feb1982,1
12476,13jun1972,2
12477,05sep2001,1
12478,27sep1970,2
12479,03sep1934,1
12480,03oct1983,1
12481,01aug1980,1
12482,20dec1987,1
12483,19aug1919,1
12484,28aug1997,2
12485,10may1981,2
12486,06feb1929,2
12487,19nov1928,2
12488,20sep1933,2
12489,29feb2004,2
12490,22oct1928,2
12491,08jul1946,1
12492,19jun2006,2
12493,21apr1999,1
12494,05jan2000,1
12495,17oct1937,1
12496,19sep1998,1
12497,12oct2012,1
12498,28jun1937,1
12499,10jan1943,1
12500,22dec1947,2
12501,21jul2009,2
12502,21sep1955,1
12503,22apr1913,2
12504,08jun1967,1
12505,07jul1922,1
12506,05oct1948,2
12507,08jan1982,1
12508,04apr1947,2
12509,21feb1919,2
12510,20mar2000,1
12511,27nov2011,1
12512,13jun2005,2
12513,23nov1942,1
12514,13jul1989,1
12515,01aug1992,2
12516,05oct1962,2
12517,09jul1963,1
12518,05dec1971,1
12519,21jun2011,1
12520,15may1980,2
12521,22oct1926,1
12522,04oct1941,2
12523,11feb2009,1
12524,06jan1938,2
12525,26feb1984,1
12526,08feb1989,1
12527,13aug1962,2
12528,02jun1920,1
12529,04jul1957,2
12530,29dec1953,1
12531,18oct1951,1
12532,26feb1973,1
12533,30sep1958,2
12534,09dec1990,2
12535,17mar1982,2
12536,01jan1984,1
12537,29dec1999,2
12538,20may1975,1
12539,05feb1964,1
12540,18aug2001,1
12541,21jan2005,1
12542,04aug1976,2
12543,02oct1939,1
12544,06oct2002,1
12545,10jan1961,1
12546,01jan1997,1
12547,18jul1938,2
12548,18mar1975,2
12549,28jul1930,1
12550,28oct2007,1
12551,03aug1967,1
12552,06nov1918,1
12553,10sep1966,2
12554,13jun1977,1
12555,26sep2012,1
12556,25oct1922,1
12557,23aug1924,1
12558,22apr1978,1
12559,21nov1978,1
12560,25nov1957,1
12561,11dec1975,1
12562,05feb1918,2
12563,18oct2007,1
12564,03apr1968,1
12565,05sep1975,1
12566,07jul1920,1
12567,08apr1944,1
12568,22jul1942,2
12569,12aug2009,2
12570,27feb1973,2
12571,21apr2010,2
12572,09jan1958,1
12573,28mar2001,1
12574,08apr1983,1
12575,23dec2012,1
12576,27mar2009,1
12577,25jun1979,1
12578,10dec1998,1
12579,07feb1917,2
12580,15aug1966,1
12581,05may2003,1
12582,28sep1987,1
12583,21apr1917,2
12584,27jun1960,2
12585,21may1930,2
12586,29dec1911,1
12587,24apr1958,2
12588,11jan1944,2
12589,06mar1910,2
12590,04nov1994,1
12591,04feb1961,2
12592,08oct1924,1
12593,20jul1929,1
12594,23dec1996,1
12595,24jun1913,1
12596,24mar1910,1
12597,16feb1912,2
12598,27jun1912,2
12599,20aug2008,1
12600,22jun1949,1
12601,03apr1972,1
12602,14may1939,1
12603,09sep1936,1
12604,05apr1925,1
12605,10mar1938,1
12606,13apr1984,1
12607,14feb1970,2
12608,06jun1997,2
12609,30sep1912,1
12610,28jun1987,1
12611,25apr1979,2
12612,28oct1924,2
12613,02sep1938,1
12614,23apr1956,2
12615,13jun1928,1
12616,10may1969,1
12617,03jun1961,2
12618,12jul1979,1
12619,26mar1972,1
12620,31may1929,1
12621,09nov1964,1
12622,17dec1918,1
12623,21jun1924,1
12624,26dec2000,2
12625,25sep1991,1
12626,16mar1968,2
12627,04mar1989,1
12628,24apr1958,1
12629,24nov1963,2
12630,26sep1973,1
12631,22apr1935,1
12632,29feb1916,1
12633,13jan1910,1
12634,26oct1940,1
12635,08may1962,1
12636,18jan1984,2
12637,09mar1917,1
12638,22may1911,1
12639,17dec1991,2
12640,03feb1994,2
12641,24jun1958,1
12642,27mar1999,2
12643,03oct1928,2
12644,04jun1950,2
12645,22jun1942,1
12646,28oct1951,2
12647,30mar1926,1
12648,01jan1959,1
12649,11apr1941,1
12650,22jul1974,2
12651,11jan1959,1
12652,02dec2010,1
12653,10jul2011,2
12654,04apr1989,1
12655,27mar2001,1
12656,14jan1974,1
12657,04may1924,1
12658,04jul2008,1
12659,04jan1980,1
12660,28jun1922,1
12661,13sep1934,1
12662,17may1970,1
12663,05feb1961,2
12664,24jul1998,1
12665,13oct1910,1
12666,09sep1990,1
12667,09nov1944,2
12668,16feb1941,1
12669,12jan1976,2
12670,27jun1998,2
12671,18apr1915,1
12672,10may1932,1
12673,10aug1921,2
12674,28oct1980,1
12675,22jul1938,2
12676,27jan1919,1
12677,24jul1949,1
12678,07aug1925,1
12679,16jan1998,1
12680,23jan1957,1
12681,25mar1975,1
12682,23dec1984,2
12683,07jun1992,1
12684,26jul1956,1
12685,13nov1921,1
12686,21feb1962,2
12687,23aug1911,1
12688,06feb1962,2
12689,02aug1910,1
12690,27jan2011,1
12691,16mar1976,2
12692,11dec1936,1
12693,29may1958,2
12694,04jan1912,1
12695,15oct1978,2
12696,26dec1933,1
12697,02may1930,1
12698,12jul1978,2
12699,10oct1943,2
12700,10apr1953,1
12701,24oct1947,2
12702,20sep1940,2
12703,08may1995,1
12704,07jul1964,1
12705,12oct1942,1
12706,27may1939,2
12707,10nov1965,1
12708,08sep1930,1
12709,28nov1981,2
12710,05may1980,1
12711,08may2006,1
12712,12nov1948,1
12713,29oct1964,1
12714,26feb2007,1
12715,09may1949,2
12716,30oct1955,2
12717,06dec1922,2
12718,07dec1920,1
12719,05apr1921,1
12720,02jan2010,1
12721,21jan2011,2
12722,01feb1931,1
12723,07oct1928,2
12724,24aug1996,1
12725,19jul1922,1
12726,21jan1911,1
12727,01mar1946,2
12728,04aug1915,2
12729,12mar2013,1
12730,15mar1983,2
12731,08jun1950,2
12732,13mar1952,2
12733,18oct1991,2
12734,24aug1982,2
12735,04jul1970,2
12736,09apr1926,2
12737,21sep1925,2
12738,18jun1980,1
12739,03aug1990,1
12740,26jun1939,1
12741,15nov1912,1
12742,01sep1938,2
12743,27sep1920,1
12744,21feb1956,2
12745,16aug1981,1
12746,08oct1933,1
12747,02apr1958,1
12748,23jul1967,1
12749,01mar1976,2
12750,12jul1933,1
12751,30sep1940,1
12752,24apr1983,1
12753,14feb1959,2
12754,09jan1920,1
12755,20oct1939,1
12756,01oct1999,2
12757,31may1996,1
12758,03may1979,1
12759,30jun1996,1
12760,11oct2008,1
12761,17nov1992,2
12762,15mar2001,1
12763,12apr2000,1
12764,07jul2008,1
12765,19aug1961,1
12766,07apr1911,1
12767,23jun1918,2
12768,06jan2000,1
12769,22nov1987,2
12770,24nov1948,2
12771,23nov1923,2
12772,25sep1942,1
12773,06dec1950,1
12774,23feb1927,1
12775,05nov1995,2
12776,24dec1961,1
12777,28nov1932,1
12778,26jul1957,2
12779,09sep1945,2
12780,27nov1948,2
12781,13mar1929,2
12782,16dec2003,1
12783,04oct1922,1
12784,19feb1915,2
12785,19dec1963,1
12786,21feb2000,2
12787,05jun1991,2
12788,21apr1924,1
12789,29nov1995,1
12790,15mar1958,1
12791,29aug1985,1
12792,29jun1947,2
12793,16nov2001,1
12794,28aug2009,1
12795,15oct2010,2
12796,29sep1915,1
12797,19dec1927,2
12798,06sep1938,1
12799,21feb1949,2
12800,13jun1965,1
12801,10jul1939,1
12802,20apr1997,2
12803,16sep1944,2
12804,19sep1987,1
12805,03sep1919,1
12806,14nov2004,1
12807,13apr1989,1
12808,04sep2010,1
12809,24oct1986,1
12810,28feb1916,2
12811,30apr1930,2
12812,09oct1930,1
12813,05feb1987,2
12814,15feb2007,1
12815,20may1949,1
12816,24feb1967,1
12817,10dec1984,1
12818,07dec2007,1
12819,22oct1949,1
12820,13sep1945,2
12821,26apr1978,2
12822,04apr1938,1
12823,11jan1911,1
12824,13nov1927,1
12825,06jan1930,2
12826,17aug1924,1
12827,15oct1930,1
12828,12feb1984,1
12829,08feb1996,1
12830,08jan1988,2
12831,17aug1976,1
12832,06may1943,1
12833,13sep1937,2
12834,06apr1991,2
12835,15aug1959,2
12836,03jun1974,1
12837,15oct2001,1
12838,25nov1971,1
12839,09mar1971,1
12840,08dec1960,1
12841,12feb1996,1
12842,28feb1936,1
12843,03nov1988,1
12844,06feb1913,2
12845,05aug1973,2
12846,15may1913,2
12847,21dec1980,1
12848,24nov1994,2
12849,28may1983,1
12850,27oct1969,1
12851,20jul1925,2
12852,31aug1961,1
12853,30jul1957,1
12854,22jan2007,1
12855,11mar1921,1
12856,10aug1955,2
12857,26mar2013,2
12858,17mar1991,1
12859,27aug1975,2
12860,30apr1960,1
12861,31oct1975,1
12862,06jan1999,1
12863,19jan1945,1
12864,13jun1931,2
12865,11apr1924,1
12866,17dec1997,2
12867,12jan1957,2
12868,24may1911,1
12869,02nov1978,1
12870,29oct1983,1
12871,03dec1998,1
12872,15jan1912,1
12873,20nov2005,1
12874,04jan1939,1
12875,12aug1925,2
12876,28jul1922,2
12877,16oct1933,1
12878,04jul1994,1
12879,29may1993,1
12880,25oct1910,1
12881,01apr1968,2
12882,19dec1945,2
12883,13jul1969,1
12884,13feb1923,2
12885,29aug1983,2
12886,27oct1921,2
12887,20jun2003,1
12888,20mar1994,1
12889,27jul1937,1
12890,07oct1925,1
12891,19may1989,1
12892,25mar1986,2
12893,21dec2007,1
12894,12jul1955,2
12895,10may1911,1
12896,18oct1992,1
12897,10nov1942,2
12898,31mar1946,1
12899,02feb1953,2
12900,19dec1979,1
12901,05jul1987,1
12902,23sep1993,1
12903,25jul1981,2
12904,19may1969,1
12905,11dec2012,1
12906,21jun1942,1
12907,19mar1954,2
12908,18mar1928,1
12909,18sep1972,2
12910,02nov1969,1
12911,24jun1995,1
12912,11may1938,2
12913,17sep1993,2
12914,26apr1997,1
12915,09mar1967,2
12916,11aug1946,2
12917,10jan1971,2
12918,03jul1969,1
12919,03jul1918,1
12920,30jun1964,1
12921,16apr1911,1
12922,12feb1959,1
12923,14feb1979,1
12924,01may1958,2
12925,11jan1991,2
12926,08oct2000,1
12927,26nov1952,2
12928,10mar2003,1
12929,17mar1988,1
12930,05feb1940,2
12931,12jan1982,2
12932,04apr1910,1
12933,11sep1922,2
12934,02jul2009,2
12935,18may1938,2
12936,22dec1987,2
12937,13mar1968,1
12938,08mar1956,1
12939,19nov1956,1
12940,11oct1934,1
12941,19jun1961,1
12942,11aug1930,1
12943,22mar1979,2
12944,26jul2010,2
12945,01nov1977,1
12946,14may1931,2
12947,05jan1942,1
12948,30jul1923,2
12949,22aug1986,1
12950,03feb1956,2
12951,26sep1967,1
12952,24oct1972,1
12953,21sep2008,2
12954,19feb1996,1
12955,08jan1918,2
12956,16apr1929,2
12957,13mar1963,2
12958,14mar2007,1
12959,07aug1918,1
12960,30jul1923,1
12961,21jun2002,2
12962,04sep1937,2
12963,29nov1965,2
12964,30jul2007,1
12965,17oct1923,1
12966,05jan1966,2
12967,02jan1959,1
12968,24may1978,1
12969,14nov1951,1
12970,22feb1946,1
12971,27jan1925,2
12972,20oct2012,1
12973,28oct1915,2
12974,08jun1975,2
12975,19mar1912,1
12976,09oct1957,1
12977,04dec1997,1
12978,23may1990,1
12979,17nov1919,2
12980,03feb1952,1
12981,04aug1933,1
12982,05dec1926,2
12983,20sep1912,1
12984,17sep1918,1
12985,07dec1996,2
12986,27jun1927,2
12987,22apr1912,1
12988,19may1970,2
12989,14jul1986,2
12990,06nov1966,1
12991,12apr1987,1
12992,29sep1964,1
12993,19dec2002,1
12994,29jan1920,2
12995,19feb1920,1
12996,05dec1922,2
12997,07jun2007,1
12998,17mar1957,2
12999,29sep1914,1
13000,21aug1998,2
13001,01oct1999,1
13002,28jun1956,2
13003,14feb1966,1
13004,24feb1990,1
13005,08dec2009,1
13006,09mar1993,2
13007,02jul1930,1
13008,11nov1982,1
13009,18feb1996,2
13010,11jan1924,2
13011,09oct1991,1
13012,23feb1914,2
13013,05aug1911,2
13014,21jul1919,2
13015,04may1951,2
13016,26may1979,2
13017,08may1922,1
13018,31mar1931,1
13019,28aug1978,1
13020,28may1922,1
13021,20nov1983,1
13022,01apr1958,1
13023,18apr1982,1
13024,07oct1956,2
13025,17sep1966,1
13026,02jul1910,1
13027,20jun1913,1
13028,13oct2006,2
13029,09jul1982,1
13030,01sep1997,1
13031,24mar1959,2
13032,24jun1944,1
13033,08jan1971,1
13034,06nov1927,2
13035,23dec1924,1
13036,17dec1988,1
13037,17dec1995,1
13038,16apr1957,1
13039,21nov1945,1
13040,13aug1940,2
13041,18apr1913,2
13042,11jul1949,1
13043,02dec1954,2
13044,19jun1916,1
13045,23sep1945,1
13046,31jul2001,1
13047,30jan1975,2
13048,27jun1974,1
13049,10apr1979,2
13050,12jun1935,2
13051,27sep1958,1
13052,13aug1997,1
13053,23aug1974,2
13054,25feb1927,1
13055,31jul1922,2
13056,03apr1945,1
13057,29dec1977,1
13058,05nov1914,2
13059,02jun1939,1
13060,31jul1936,2
13061,25nov1952,1
13062,12feb1982,1
13063,16apr1935,2
13064,15jul1959,1
13065,03dec1929,2
13066,06feb2013,1
13067,25may1914,1
13068,07jan1964,1
13069,22mar1996,2
13070,22jan1964,2
13071,02feb1953,2
13072,21jan1968,2
13073,30nov1926,1
13074,03apr1955,2
13075,09may2000,1
13076,17feb1939,2
13077,28aug1992,1
13078,29aug1998,1
13079,09dec1962,1
13080,13apr2006,2
13081,13jun1935,1
13082,03may1980,2
13083,15mar1967,1
13084,09dec1996,2
13085,07apr1941,1
13086,10sep1995,1
13087,27dec2003,1
13088,12nov1940,2
13089,08feb1994,1
13090,08jun1975,1
13091,30aug1912,1
13092,06nov1948,2
13093,12nov1928,2
13094,30dec1933,1
13095,28nov1962,1
13096,10jan1972,2
13097,13mar1910,1
13098,12mar1968,1
13099,21mar2011,1
13100,17dec1998,1
13101,11oct1997,2
13102,15feb1958,1
13103,20oct1987,1
13104,15may1986,2
13105,28jun2008,1
13106,14dec1965,2
13107,02oct2005,1
13108,23nov2000,1
13109,04aug1999,2
13110,04may1976,2
13111,12sep1915,1
13112,22aug1972,1
13113,25oct1992,2
13114,30may1958,1
13115,29sep1965,2
13116,23apr1931,1
13117,26jan1934,1
13118,15feb1912,2
13119,30oct2010,2
13120,01oct1929,2
13121,28feb2007,1
13122,11feb1956,1
13123,06jul1934,2
13124,01mar1983,1
13125,02sep1910,1
13126,21oct1970,2
13127,13dec1924,2
13128,19aug1929,2
13129,07jul1956,1
13130,12nov2012,1
13131,08sep1927,2
13132,23mar1944,2
13133,03feb1938,2
13134,26sep1957,1
13135,18jul1975,1
13136,30jan1993,2
13137,04jul1944,1
13138,26jul1997,1
13139,26jan1962,2
13140,28dec1984,1
13141,07nov1966,2
13142,15mar1985,1
13143,26dec1988,2
13144,01oct1955,1
13145,27may1991,1
13146,28aug1948,2
13147,04may1931,1
13148,29oct1969,2
13149,07aug1931,2
13150,20jun1994,1
13151,01nov1994,1
13152,20oct1972,1
13153,14sep1935,1
13154,16aug1929,1
13155,24oct1961,1
13156,06oct2008,1
13157,07mar1935,2
13158,12mar1998,1
13159,05jan1933,2
13160,09jan1959,1
13161,18oct1930,1
13162,16oct1958,2
13163,21jul1948,1
13164,10aug1926,1
13165,30sep1945,1
13166,01apr1915,2
13167,17nov1989,2
13168,07jun1991,1
13169,24feb1992,2
13170,16jan1944,1
13171,06dec1989,2
13172,05jan1993,2
13173,29jul1947,1
13174,20dec1965,1
13175,07sep2006,2
13176,16oct1982,2
13177,24oct1989,1
13178,06jun1958,1
13179,21mar2010,2
13180,27jul1958,1
13181,23oct1955,1
13182,01aug1975,1
13183,24jun1973,1
13184,20mar2004,1
13185,06jun2006,2
13186,08mar1989,1
13187,12mar1962,1
13188,14may1990,2
13189,22mar1955,1
13190,02jul1936,1
13191,22dec1946,1
13192,27nov1962,2
13193,27nov1935,2
13194,03feb1917,2
13195,01nov1949,1
13196,16jun1960,2
13197,27feb1941,2
13198,04may1992,1
13199,03feb1962,1
13200,17feb1957,2
13201,05apr1915,1
13202,19dec1985,1
13203,21jan1919,1
13204,10nov1910,1
13205,15jan1988,2
13206,16feb2010,1
13207,17feb2005,1
13208,24aug2006,1
13209,18dec1969,1
13210,14jan2013,2
13211,25jun1974,2
13212,31mar1939,1
13213,19jun1975,2
13214,21apr1917,2
13215,04sep2010,2
13216,01oct1988,1
13217,27may1969,1
13218,20mar1930,1
13219,18aug2000,1
13220,21sep1999,1
13221,05sep1985,1
13222,27may1951,1
13223,13oct1936,1
13224,27may1950,2
13225,11aug1973,2
13226,09feb1911,2
13227,09may2012,1
13228,24oct1952,1
13229,13sep1914,1
13230,29dec1932,2
13231,25mar1917,2
13232,25jul1972,1
13233,28sep2005,1
13234,04feb1927,1
13235,15sep1949,1
13236,19feb1981,1
13237,28oct1986,1
13238,01apr1921,2
13239,07nov1984,1
13240,23oct1972,1
13241,16jun1949,1
13242,06sep1920,1
13243,20oct1937,2
13244,19oct1961,1
13245,10sep2010,2
13246,24apr2005,2
13247,13may1940,1
13248,08apr1967,1
13249,11oct1991,1
13250,23jan1937,2
13251,21apr1950,2
13252,27jul1993,1
13253,27feb2002,2
13254,08mar2011,1
13255,21jan1932,2
13256,18sep1913,2
13257,11sep1954,1
13258,30apr1987,1
13259,18jul1964,1
13260,10jul1978,1
13261,19aug1959,1
13262,19apr1997,2
13263,19apr2003,2
13264,04jan1971,2
13265,12jan2006,2
13266,30aug1913,1
13267,07jan1965,2
13268,14sep2000,2
13269,25jan1939,2
13270,27dec1991,1
13271,10jun1970,1
13272,07sep2011,2
13273,10jul1966,1
13274,26nov1968,1
13275,02apr2012,2
13276,15dec1946,1
13277,07may2008,2
13278,04sep1922,1
13279,25aug1956,2
13280,02may1911,1
13281,16may1965,2
13282,20apr1915,1
13283,12apr2012,1
13284,08jul1962,1
13285,23dec1938,2
13286,29oct1979,2
13287,27dec1968,2
13288,22jun2011,1
13289,04aug1977,2
13290,13sep1958,1
13291,23apr1974,1
13292,25may2000,1
13293,28mar2005,2
13294,05jan1999,2
13295,05jun1977,2
13296,20may2012,2
13297,21aug1985,1
13298,29jun1972,2
13299,27jun1975,2
13300,26apr1950,2
13301,25jan1939,1
13302,01mar1995,1
13303,23may1939,1
13304,08jun1913,1
13305,25sep2012,2
13306,11mar1940,1
13307,20jun1926,1
13308,04feb1993,2
13309,05feb1910,1
13310,30jan2006,1
13311,22nov1920,2
13312,06feb2010,1
13313,26aug1966,2
13314,27oct2011,1
13315,09sep1978,1
13316,25aug1990,2
13317,19oct1936,2
13318,27jul1938,2
13319,29sep1915,1
13320,14mar1914,1
13321,05oct1995,1
13322,23jan2001,2
13323,18sep1924,2
13324,19sep1995,1
13325,08feb1984,2
13326,26feb1983,2
13327,17jun2008,2
13328,03sep1980,1
13329,03feb2000,1
13330,27nov2007,1
13331,19aug1952,2
13332,30mar1925,1
13333,05aug1936,2
13334,18jul1946,2
13335,01dec1941,2
13336,25mar1978,2
13337,17feb1925,1
13338,05sep1963,2
13339,22mar1968,1
13340,11apr1996,1
13341,25feb1984,2
13342,22may1976,2
13343,17feb1984,1
13344,23oct1972,2
13345,14feb1945,1
13346,25nov1949,1
13347,12jul1955,1
13348,02nov2004,1
13349,18feb1986,2
13350,02apr1933,2
13351,08nov1928,1
13352,12apr1993,1
13353,02oct1990,1
13354,15jun1923,2
13355,06aug1971,1
13356,29jan1914,1
13357,25may1991,1
13358,26feb1953,1
13359,12jul1927,2
13360,19aug1966,1
13361,25jun1973,1
13362,15jul2011,1
13363,01jul1995,1
13364,21jan1982,1
13365,18aug1991,2
13366,02mar1981,1
13367,14feb2002,1
13368,30mar1993,1
13369,09dec2003,1
13370,09feb1930,1
13371,23may1972,1
13372,30may1943,1
13373,29nov1948,1
13374,13feb1960,1
13375,10sep1999,1
13376,16jul1973,1
13377,02jan2012,1
13378,30jul1924,1
13379,20apr1967,1
13380,04jan1962,2
13381,14apr1943,1
13382,30apr1973,1
13383,24jul2007,1
13384,10apr1934,2
13385,19mar1973,2
13386,23jun1960,1
13387,30dec1993,2
13388,30may1981,1
13389,24feb1965,1
13390,13oct1928,1
13391,13oct1958,1
13392,12apr1927,1
13393,28jun1978,2
13394,15jun1962,1
13395,16apr1955,2
13396,15oct1922,1
13397,07mar1958,1
13398,30mar1932,2
13399,14may1938,2
13400,08sep1934,1
13401,24may1964,1
13402,12jul1952,2
13403,30oct1969,1
13404,26nov1912,2
13405,18apr1935,2
13406,03nov1970,2
13407,28may1988,1
13408,20nov1995,1
13409,28may1936,2
13410,07nov1990,1
13411,16may1977,1
13412,14feb1934,2
13413,16apr1933,1
13414,04aug1986,1
13415,26jan1929,1
13416,30sep1960,1
13417,03mar1957,2
13418,07may1913,1
13419,09jan1923,2
13420,05dec1981,2
13421,03jun1945,1
13422,06jul1930,1
13423,28feb1967,1
13424,23nov1965,1
13425,21aug1971,1
13426,12may1950,1
13427,11mar2005,1
13428,17oct1953,1
13429,17aug1915,2
13430,14oct1961,2
13431,07sep1921,1
13432,30jan1939,1
13433,29mar1927,2
13434,07dec1983,1
13435,06jan1998,2
13436,30oct1994,1
13437,03jul1913,2
13438,01aug1990,1
13439,26may2010,1
13440,07oct1944,1
13441,06jan1964,1
13442,31aug1985,2
13443,20nov1989,2
13444,17oct2004,1
13445,01may1926,2
13446,19apr1915,1
13447,20dec1997,1
13448,10aug1965,1
13449,02jun2011,1
13450,08sep1972,1
13451,26dec1988,2
13452,20jun2003,1
13453,05jan1935,1
13454,10nov1945,1
13455,04jun1947,2
13456,24oct1988,1
13457,17jan1969,1
13458,02jun1948,2
13459,25mar1923,2
13460,01sep2012,1
13461,24nov1969,1
13462,10mar2000,2
13463,16dec1918,1
13464,14nov1917,1
13465,25jul1928,1
13466,10sep2012,1
13467,16may1912,2
13468,09apr1950,2
13469,26oct2001,1
13470,03aug2005,1
13471,07sep1932,2
13472,16jan1992,2
13473,13sep1951,1
13474,04dec1927,2
13475,01aug1962,2
13476,28apr1952,1
13477,06jan2003,2
13478,24oct1932,1
13479,22mar1990,2
13480,03aug1963,1
